,885009.WI,H11001.CSI,000300.SH,399005.SZ,HSI.HI
2017/12/6,1457.2542,174.9226,4015.8211,7537.1073,23896.80917
2017/12/7,1457.4109,174.9684,3971.0569,7435.5919,23980.44379
2017/12/8,1457.5695,174.973,4003.3792,7544.5863,24286.5928
2017/12/11,1457.8096,174.9102,4069.4997,7694.6679,24539.68334
2017/12/12,1457.9715,174.8609,4016.0163,7653.8258,24397.91834
2017/12/13,1458.1318,174.8362,4050.0927,7711.4127,24799.62739
2017/12/14,1458.2901,174.8662,4026.1516,7669.8597,24677.09079
2017/12/15,1458.452,174.9126,3980.8558,7586.9441,24419.34815
2017/12/18,1458.6905,175.0198,3985.2914,7503.0026,24603.08273
2017/12/19,1458.8543,175.0053,4035.3294,7581.7208,24736.60236
2017/12/20,1459.007,174.9686,4030.4898,7539.7174,24703.09839
2017/12/21,1459.1688,174.9678,4067.8485,7650.542,24702.39619
2017/12/22,1459.3362,175.0194,4054.5984,7615.2023,24889.89542
2017/12/25,1459.5835,175.0371,4041.5401,7537.5727,24846.11996
2017/12/26,1459.7441,175.015,4053.6224,7550.3446,24770.10447
2017/12/27,1459.8093,174.9777,3991.2075,7457.456,24783.30462
2017/12/28,1459.9863,174.9213,4018.8974,7494.5147,25005.78029
2017/12/29,1460.1725,175.0009,4030.8549,7554.8561,25009.71668
2018/1/2,1460.6315,175.1399,4087.4012,7632.6279,25398.19767
2018/1/3,1460.7889,175.1409,4111.3925,7727.6709,25383.31385
2018/1/4,1460.945,175.1046,4128.8119,7766.7733,25572.75136
2018/1/5,1461.1187,175.1625,4138.7505,7715.8033,25585.70374
2018/1/8,1461.3511,175.2691,4160.1595,7719.0814,25619.72731
2018/1/9,1461.5227,175.317,4189.2977,7749.5217,25756.21646
2018/1/10,1461.6918,175.2984,4207.8132,7719.4249,25908.64626
2018/1/11,1461.8564,175.1167,4205.5863,7781.1457,25915.19357
2018/1/12,1462.021,175.1232,4225.001,7755.6863,26071.46582
2018/1/15,1462.3011,175.0961,4225.2393,7599.955,25868.04346
2018/1/16,1462.459,175.0832,4258.473,7610.6837,26248.67592
2018/1/17,1462.6221,175.0956,4248.1164,7550.3309,26298.67871
2018/1/18,1462.7869,175.0298,4271.4168,7550.4108,26468.15734
2018/1/19,1462.9542,175.0271,4285.395,7560.6678,26470.62058
2018/1/22,1463.1913,175.1316,4336.5974,7685.1879,26566.80734
2018/1/23,1463.3548,175.1702,4382.6129,7723.267,26957.40033
2018/1/24,1463.517,175.1998,4389.8853,7738.5495,26943.39949
2018/1/25,1463.6813,175.2273,4365.0794,7713.5977,26617.94837
2018/1/26,1463.8486,175.3052,4381.2996,7675.4014,26902.91067
2018/1/29,1464.0844,175.3576,4302.0181,7534.5599,26677.79639
2018/1/30,1464.2504,175.3869,4256.1021,7522.6914,26407.33988
2018/1/31,1464.4019,175.4481,4275.8986,7420.657,26636.38659
2018/2/1,1464.5563,175.5454,4245.8978,7225.8773,26309.52454
2018/2/2,1464.7208,175.6037,4271.2326,7291.8225,26216.06935
2018/2/5,1465.1256,175.6571,4274.1464,7222.956,25980.61866
2018/2/6,1465.2888,175.788,4148.8856,6912.9756,24675.20623
2018/2/7,1465.4514,175.888,4050.4972,6858.3109,24385.61421
2018/2/8,1465.6174,175.9597,4012.0472,7011.2237,24470.33606
2018/2/9,1465.7843,175.9766,3840.6527,6795.8079,23846.42147
2018/2/12,1466.2008,176.1621,3890.1046,7029.7744,23735.62389
2018/2/13,1466.3667,176.1789,3935.6324,7054.7299,24133.01828
2018/2/14,1466.5362,176.2656,3966.9614,7087.0318,24746.32066
2018/2/22,1467.0065,176.401,4052.7332,7270.9506,25141.03559
2018/2/23,1467.1715,176.4503,4071.0889,7285.1745,25369.86907
2018/2/26,1467.4086,176.6775,4118.4186,7488.4254,25516.70087
2018/2/27,1467.5689,176.8791,4058.9806,7443.5541,25238.18623
2018/2/28,1467.7319,177.0236,4023.6415,7477.2628,24940.4237
2018/3/1,1467.8959,177.0892,4049.0863,7581.8871,25126.90551
2018/3/2,1468.0587,177.1003,4016.461,7456.2465,24745.9869
2018/3/5,1468.5269,177.0973,4018.097,7481.8574,24205.58499
2018/3/6,1468.6875,177.1515,4066.5647,7555.1213,24693.55422
2018/3/7,1468.8461,177.2026,4036.6536,7468.9788,24399.7153
2018/3/8,1469.0151,177.3116,4077.6001,7521.2234,24743.71545
2018/3/9,1469.1829,177.3432,4108.8652,7665.1674,25083.06302
2018/3/12,1469.6179,177.4486,4127.6662,7781.5751,25526.63892
2018/3/13,1469.7715,177.4581,4091.2533,7699.0453,25481.82921
2018/3/14,1469.93,177.4352,4073.3447,7631.7231,25340.07591
2018/3/15,1470.0888,177.4772,4096.1627,7651.0201,25400.67865
2018/3/16,1470.2556,177.5042,4056.4226,7563.4965,25444.77121
2018/3/19,1470.5025,177.5909,4074.2479,7581.2796,25441.37359
2018/3/20,1470.6731,177.6872,4077.7041,7579.7153,25440.60155
2018/3/21,1470.8364,177.8073,4061.0502,7529.6154,25385.75947
2018/3/22,1471.0041,177.9768,4020.349,7465.554,25014.99164
2018/3/23,1471.1682,178.4674,3904.9355,7160.3713,24435.65269
2018/3/26,1471.4031,178.5625,3879.893,7282.9183,24597.8696
2018/3/27,1471.5766,178.5646,3913.2689,7457.669,24647.13569
2018/3/28,1471.7515,178.6353,3842.7155,7338.635,24023.72828
2018/3/29,1471.9341,178.6718,3894.0498,7361.4633,24179.7299
2018/3/30,1472.1188,178.7532,3898.4977,7443.5866,24112.32073
2018/4/2,1472.571,178.8646,3886.9189,7396.4055,24065.37505
2018/4/3,1472.7389,178.9834,3862.4796,7345.3203,24161.58446
2018/4/4,1472.8996,179.1407,3854.8625,7280.3516,23666.31452
2018/4/9,1473.6496,179.5678,3852.9292,7250.8202,24308.81446
2018/4/10,1473.8078,179.6336,3927.1729,7345.9063,24691.15716
2018/4/11,1473.9635,179.6316,3938.3434,7376.128,24762.96968
2018/4/12,1474.115,179.7183,3898.6354,7320.6893,24679.82301
2018/4/13,1474.2635,179.8003,3871.1443,7292.3173,24685.52256
2018/4/16,1474.6579,179.9728,3808.863,7260.8519,24284.90968
2018/4/17,1474.8143,180.1675,3748.6412,7041.3113,24039.67804
2018/4/18,1474.96,181.3731,3766.282,7124.2267,24234.36538
2018/4/19,1475.1161,181.4722,3811.843,7183.2155,24581.18497
2018/4/20,1475.2758,181.508,3760.8543,7065.41,24377.85803
2018/4/23,1475.5097,181.4171,3766.3257,6977.4418,24309.10786
2018/4/24,1475.6699,181.3103,3843.4886,7114.4763,24697.40488
2018/4/25,1475.8392,181.2943,3828.7015,7114.1616,24375.34072
2018/4/26,1475.9976,181.2081,3755.4941,6940.684,24200.59377
2018/4/27,1476.1774,181.1057,3756.8765,6998.7679,24462.23926
2018/5/2,1476.9455,181.1073,3763.6461,7038.238,24921.36802
2018/5/3,1477.1025,181.1291,3793.0001,7104.1258,24613.85017
2018/5/4,1477.2627,181.1811,3774.5981,7129.3274,24217.72086
2018/5/7,1477.7069,181.1517,3834.1877,7254.605,24296.85031
2018/5/8,1477.862,181.0462,3878.6767,7299.2634,24661.54336
2018/5/9,1478.0115,180.8962,3871.6152,7299.2811,24792.90279
2018/5/10,1478.1573,180.8405,3893.0565,7334.6218,25028.79414
2018/5/11,1478.3032,180.8314,3872.8383,7287.9833,25185.52706
2018/5/14,1478.5308,180.8483,3909.2933,7364.5459,25452.07451
2018/5/15,1478.6769,180.7759,3924.0975,7406.3618,25194.8273
2018/5/16,1478.8119,180.7096,3892.8442,7392.6211,25263.34901
2018/5/17,1478.96,180.6945,3864.0507,7346.9954,25101.50977
2018/5/18,1479.1115,180.6914,3903.0637,7341.2387,25219.59633
2018/5/21,1479.338,180.7735,3921.2421,7428.0225,25406.64498
2018/5/22,1479.4872,180.8846,3906.2081,7423.8034,25389.77843
2018/5/23,1479.6234,180.9833,3854.5825,7335.858,24913.37925
2018/5/24,1479.7665,181.0782,3827.217,7281.7547,25013.135
2018/5/25,1479.915,181.2052,3816.498,7193.4387,24894.38223
2018/5/28,1480.3405,181.3665,3833.2599,7215.6473,25104.92958
2018/5/29,1480.4886,181.382,3804.0093,7129.8517,24876.94151
2018/5/30,1480.6388,181.4253,3723.3724,6961.953,24598.17637
2018/5/31,1480.7921,181.406,3802.3759,7097.4213,24909.26654
2018/6/1,1480.9409,181.3702,3770.5891,7001.5454,24904.16946
2018/6/4,1481.401,181.3453,3807.5781,6993.0847,25368.12687
2018/6/5,1481.5571,181.2586,3845.3164,7147.0866,25422.93752
2018/6/6,1481.7074,181.221,3837.3511,7142.5915,25509.30115
2018/6/7,1481.8567,181.1892,3831.0128,7106.5099,25669.87327
2018/6/8,1482.0071,181.2314,3779.6159,7035.0847,25255.08855
2018/6/11,1482.238,181.3092,3779.9818,6996.9822,25362.88978
2018/6/12,1482.3864,181.2636,3825.9534,7067.1129,25416.79857
2018/6/13,1482.531,181.2687,3788.3391,6956.6403,25119.96089
2018/6/14,1482.6649,181.3565,3773.3655,6914.3413,24811.17376
2018/6/15,1482.8188,181.502,3753.4338,6817.1484,24831.95897
2018/6/19,1483.086,181.7285,3621.1166,6488.8964,24115.26055
2018/6/20,1483.2321,181.7472,3635.4436,6559.4851,24434.6026
2018/6/21,1483.3752,181.8117,3592.965,6421.0799,24165.72572
2018/6/22,1483.5288,181.9182,3608.9046,6498.969,24237.87362
2018/6/25,1483.981,182.0216,3560.4777,6447.0941,23952.80721
2018/6/26,1484.1424,182.0454,3531.1112,6460.8857,23988.0244
2018/6/27,1484.3096,182.0828,3459.2621,6327.4029,23688.53604
2018/6/28,1484.4771,182.2746,3423.5255,6260.8091,23950.28762
2018/6/29,1484.6497,182.6195,3510.9845,6477.7647,24412.05324
2018/7/2,1485.121,182.8633,3407.9638,6369.7366,24411.76369
2018/7/3,1485.2861,183.0646,3409.2801,6370.9123,24193.22694
2018/7/4,1485.4418,183.1653,3363.7473,6250.074,23977.17783
2018/7/5,1485.5901,183.2732,3342.4379,6121.3244,23777.51115
2018/7/6,1485.733,183.3688,3365.1227,6162.2917,23933.77781
2018/7/9,1486.1223,183.3921,3459.1837,6345.3346,24267.88903
2018/7/10,1486.267,183.3278,3467.5155,6389.767,24213.55545
2018/7/11,1486.4047,183.3477,3407.5297,6286.9324,23892.23519
2018/7/12,1486.5441,183.4528,3481.0559,6463.2523,24213.83205
